Date,TICK1.NS,TICK2.NS,TICK3.NS,TICK4.NS,TICK5.NS,TICK6.NS,TICK7.NS,TICK8.NS,TICK9.NS,TICK10.NS,TICK11.NS,TICK12.NS,TICK13.NS,TICK14.NS,TICK15.NS,TICK16.NS,TICK17.NS,TICK18.NS,TICK19.NS,TICK20.NS,TICK21.NS,TICK22.NS,TICK23.NS,TICK24.NS,TICK25.NS,TICK26.NS,TICK27.NS,TICK28.NS,TICK29.NS,TICK30.NS
2021-10-27,948.7764712037442,566.643396547753,985.0065959446365,521.9294805192858,1046.0778203063721,923.0466333872304,258.79359732591365,162.10066957824176,986.4377964211766,1274.2689269457305,1030.9406389220455,1469.8316660683195,999.4093930247203,528.2870450002084,389.96226851344005,944.4396676168617,416.7344105947409,710.1702187870125,767.5680051609476,415.91792093074855,1078.2050978845486,225.57022480062432,1764.8500425252194,886.9251257846363,799.756425688899,1295.1862107400023,1222.4817652875272,769.7401551490543,926.5243706733089,822.2252076487159
2021-10-28,953.5639243768015,572.7952794418949,985.0350034212712,531.5023581941476,1049.0887968594245,941.62528230116,257.9454308140972,159.6786668834317,1012.5863373959024,1293.1069202119038,1061.9607992898418,1481.6146133139316,996.5767806503809,523.5297597633923,396.0312114380147,932.2877829683988,434.7230207756708,703.0022040208308,763.3241291119926,431.20938206178823,1078.0212324725323,224.95753509666952,1793.1367590240395,894.6577409689768,790.8665983107293,1313.0641131603134,1240.888900182346,767.9756731244829,898.9793540897507,835.0481527799794
2021-10-29,957.305345375203,566.4521444722353,1006.6298531577025,545.2669409542754,1032.896964177182,928.5936925919094,259.0196872388317,157.81413646304762,981.003659827153,1340.6873528075944,1034.460826317336,1521.9951857871372,998.2391406973466,539.4298439912136,393.2316425990866,907.0199985224742,420.5401488092705,713.9858032162994,774.9377345011097,433.039367837136,1050.281727966066,223.59270122188025,1789.418792305801,875.4985789583434,783.784901302561,1312.7648412403687,1203.3805413996156,787.5426457134934,887.3167985380006,841.5717822944815
2021-11-01,935.6211276896634,566.4028111097446,998.9973469954385,552.5901157942997,1029.0898023715922,900.3123833215291,261.1393479642647,156.46336948170654,961.0195105479285,1338.995691531546,1059.6660030283363,1530.675548138747,991.5519712979614,536.7140300685172,399.6078465529724,911.0740514512961,422.0239996636892,692.7649612077106,792.4093916598,430.43966355545825,1073.2128225819577,219.82025235433335,1751.7795103979315,862.6983203473332,808.7465478973052,1363.405434806547,1224.07849817494,786.2731005834644,891.0464251958513,832.8324037605628
2021-11-02,907.9123638116693,590.8971312996852,986.352103064216,540.237674713466,1046.0475419993159,897.7801445537457,261.24750471485925,152.72450160373543,986.2449152470115,1356.9082918701174,1059.7112172515263,1511.4196950366727,1040.7478804332409,516.8584913718532,384.1635378934218,885.7315739983853,420.9229580712859,687.2539449339919,777.968712570116,425.96063300385447,1102.0998635889905,217.7403154963232,1781.1322314749843,878.4936402935147,797.1150943910314,1382.8701037543653,1237.8961344890101,783.4964709434526,899.4814359813614,841.5984390496916
2021-11-03,911.2720535314792,611.5494962203825,959.5686828063015,538.2767034278663,1030.3414088795582,889.4456214127422,259.83364117514856,146.04041978536551,998.2771971253264,1341.5914845684624,1058.8401912286872,1538.7342768950803,1034.7065042958493,516.4108586038872,373.33308668943414,892.4041018512576,420.1913393335941,663.1855310297974,773.804441150146,418.18303083875844,1118.3199412470492,216.49121880597252,1761.7997450842245,893.5547019433229,800.5661045692194,1400.8146086764411,1234.6824212961453,789.8510523985,885.0483908197177,834.3075389059288
2021-11-04,896.0368803003449,617.1307864264343,924.2950907585017,538.4218086679629,1021.6804252040391,872.6129284950931,256.85015008064335,145.42533726453598,1049.3967980960877,1407.9296930046216,1060.7353375551959,1497.3054463816734,1023.7236062646231,515.8057449581047,356.17320401525,932.6867067898467,427.6692802303785,654.1177106771652,772.1691542621517,413.0999743913661,1122.578822725249,216.60008418878283,1739.3409682371444,906.8472112606553,786.351946307287,1399.9879978918054,1253.1348144437457,785.9016077704886,917.9822340472708,835.6935745123563
2021-11-05,895.6849861512585,617.8467010683825,940.0330497198499,545.0852565563931,1017.5591997205943,869.901223506557,249.79884929175063,145.8786554507946,1051.2510915496869,1464.3491992679812,1068.4271926373463,1465.5202456648071,1026.6789649697366,528.3745751092891,348.0113481795922,908.2622710161934,421.7861692264399,662.7788190746544,794.4915341220868,410.3679509823207,1122.2163735180013,218.39083987306205,1709.887711976138,897.8800020304802,776.3557569048533,1425.0409140608258,1247.016183273038,798.9560936163549,927.1793812511896,852.3246129701288
2021-11-08,886.4654723351276,619.5770589335644,936.99715038749,552.589341594214,994.5751502830258,878.8004112739668,256.31050160414054,145.78381953691954,1087.4231550664206,1465.2828810431504,1048.4339670574027,1475.9502730810411,1047.0254199542953,528.737424958847,361.0746060482015,903.4573764216669,418.30468183847756,669.7432111034752,781.8838741958317,406.529869214503,1087.6019493591389,217.68958561569403,1684.5999322767202,914.5894075768592,768.8232306143802,1416.4163449177224,1251.2401686722308,830.9036891679517,941.9521719295003,842.3738749439748
2021-11-09,855.1112505429164,627.4273229800817,951.8395893203432,544.6964450091972,979.9285706688883,878.9886756039575,267.71903360367963,145.41971406213872,1047.4608155621916,1477.1981578901093,1043.3926869593788,1491.7841692470283,1032.2534043732153,524.4907930136477,361.09240046422923,858.2220360072866,408.8793972741798,670.693090426658,799.3615247793468,401.3411229998853,1058.5685967483964,213.2937569311662,1658.4718073873194,893.7140058229714,791.3827465176927,1424.9822007004914,1215.7492314452345,867.6426859622866,955.855181419815,822.9586463115483
2021-11-10,861.5639977167356,614.8437338863464,981.3718164392116,545.8075773489011,983.7022793536222,884.7369288045184,274.2478268962303,145.60306177040454,1018.2677689557264,1517.9480753493883,1051.5436375330764,1455.2339288122291,1029.6317563343603,535.6630358579752,356.0276985919323,853.399938824904,418.21950172116175,673.2471030492133,776.2430355183172,418.3486853768474,1074.881054827416,207.41503101809334,1670.0249600088932,913.3285224529944,799.8310475273538,1399.4381679286294,1210.0060495746234,869.673674846069,926.3516138436843,820.8990345705482
2021-11-11,854.7657097271732,611.9247443542188,999.8460954444048,551.0176425760841,1007.7533622901291,917.1785987331401,267.4516057903638,148.63987999438345,1036.912771883878,1514.0882520167195,1055.6843185685361,1444.6742426462672,1050.6215130209462,537.1713583251891,361.7441279182512,864.7111943751825,420.6124317661286,648.123344076031,795.8594049765567,409.89724642974727,1071.4247728019843,218.2729474092062,1722.4849944285147,908.9286389929149,813.617876427107,1429.0906223480479,1232.8476379960152,875.881272732653,924.5958057508165,798.8420518752291
2021-11-12,856.4786381999471,591.7485565951392,989.4002569252286,567.2817253122937,1014.5485824386883,911.2558470970617,271.7683633393616,148.13317798194302,1001.2353444695227,1494.8101514857415,1063.4800312963928,1427.7402383174842,1073.2058082397966,529.3284128158921,368.5739370513049,877.5199750621435,426.1411137582417,643.5532671904572,809.7373372044717,411.2632912065799,1042.727200747818,213.42809545450856,1675.057078159765,939.9080247538589,784.5420570205016,1437.9682675503295,1200.518444619213,903.8894354052353,924.6653852472881,794.7288379659861
2021-11-15,841.5224609410926,596.7100501489989,992.6626591206456,575.5017117105298,1014.02383235803,916.6932858529294,277.4416708830396,146.4916177217758,997.6836101274852,1521.5370505883277,1048.619236904836,1414.414387028522,1078.3062853848533,541.7676046915727,359.7219129187353,879.2287474255608,433.2319642700484,635.0409674487963,807.54039772794,416.30143933472857,1013.836557417969,211.29968376719134,1664.3029884732646,911.6836753331474,785.3995369602695,1495.5592723693803,1220.6541086217094,901.5400094152387,920.331307446378,790.5861155446828
2021-11-16,836.2239452456063,604.6725006017836,980.854482842656,584.8139818796391,997.5708743723662,907.7241137560463,275.31403896733843,145.72656382758302,1021.37279101847,1524.5326297912936,1062.299506896768,1441.6729181899052,1130.8929369654068,544.0827051391017,377.8389481897319,895.217758266175,450.66013029482,626.9243857663587,822.6684349640676,421.71425722041903,1027.1160506470048,213.56904364927294,1659.5080239577615,944.2016824368876,779.7054741969881,1567.7139766777595,1171.8591997776293,914.1470032195065,924.5180420672616,751.9472607619484
2021-11-17,862.654979577725,599.0709782737144,967.3522663620217,586.0283671537292,1019.8199053120701,892.7219808684844,278.11633524504884,147.47337870439407,1032.0189939986585,1530.7220630343081,1065.4115276536415,1462.6205832241667,1176.1433797262173,544.3321775784791,380.0782548704459,941.1613100512842,467.21689519345614,634.6929647798808,814.7553429831419,421.3886341346779,1045.4803613110232,215.19584437224538,1675.5907386511833,937.753458555121,787.6946961467847,1592.2743937220657,1144.4471669259726,893.758597406263,885.9231434140487,760.2282328230862
2021-11-18,865.2179447763764,618.1692024665047,974.3716677544353,602.7941598966037,1029.0697840323558,882.6358712811468,275.68947523581903,151.69709554787966,1032.660811158506,1505.7936008316938,1032.1557711283808,1462.6462615804537,1143.5379523285212,546.4867356916423,383.28879100470164,973.7688730320193,470.42239204121734,624.0236830403034,800.0439094888906,419.5286030286629,1013.8249022145877,217.52368536030073,1709.3814761327417,931.0114002430442,825.9219272816881,1595.0903408979307,1137.6998073441782,888.5597976216012,888.5469977256136,757.7546057466354
2021-11-19,875.0740982697438,603.2618585013116,958.5421448424237,607.9753299675081,1014.935927043689,874.537535851492,284.2299436709739,149.85202276972785,1023.7983618217969,1454.666723685378,1021.599469879818,1447.2603366518877,1105.2989301378368,535.0032091198441,387.25378438973183,963.9820882498948,472.0967448006385,616.7265890903105,827.66882494252,423.4851562338905,1017.3137303864072,215.68466586371383,1704.617016312215,935.0117480368511,786.7640138605889,1565.5472097311338,1141.6495597661228,909.4607609365245,883.5122154431975,775.969457201005
2021-11-22,853.1819879006819,585.8351330091518,916.5742630754927,597.7481159731188,1033.5833135445414,881.1748524295348,286.4206227812477,150.20847214096668,1028.3486515490301,1462.118760488892,1003.7111708033249,1408.7733520648503,1123.3310962683079,529.5712811322998,391.24356618288726,936.3909160623557,467.2611346069368,591.2302577839123,819.0415170674222,425.9119095479987,1025.6127258872339,216.800006085159,1683.5790694809361,922.3502132805177,793.3641636750806,1594.5019992149594,1129.0294760139916,896.7611302887834,846.4746568361854,779.6247696512909
2021-11-23,894.2889096417283,588.6993022819601,900.6598227201555,614.7644503326198,1045.5641371383495,922.9262525643433,281.28134608984544,151.2850386176376,1040.6322427164746,1489.1668475610677,985.8776704870922,1449.3512353408737,1154.455582434852,529.8210545056002,386.53711418639415,929.1591424882693,474.40235922263724,587.9888594119453,830.4589950853317,423.8764012756148,1014.0507791253967,217.15271222320715,1703.7170522917663,921.3848999702789,828.6654671578158,1601.8457831653452,1115.932572901715,894.8232083454502,853.9646509677716,791.4065928028668
2021-11-24,927.6175148045255,601.2633028062409,895.492176229785,623.5912785473085,1028.9703996377855,910.0783173590619,285.16194909688033,148.3423085915049,1027.2935364916304,1483.0372358065001,976.8769991344303,1467.094596091819,1149.7278793723824,527.9702444439637,403.0230712399057,911.9328522562208,481.3012412856958,575.4313277775977,849.2081252951914,410.805082471884,1039.5994499743153,215.88396984746583,1648.5132933953162,908.1606998774263,820.5480616591127,1619.7234982445239,1141.0892725476456,867.0083511150675,834.1322395424933,810.5592457395671
2021-11-25,953.2834946447055,621.7534866364203,923.0983821350015,618.3151473069624,1027.2956833003852,902.859115543931,291.31449308689076,148.46222010932675,1035.342094283384,1526.2360199831714,989.253482425457,1446.9464254540405,1138.640000471164,541.6175190280036,400.88552999462627,920.5295985307843,474.47262268990227,576.573017237104,863.2426825907198,407.12489563799954,1032.847209595179,217.0299240212616,1578.4846048838588,895.7903972183252,823.335283787146,1676.4069332124195,1168.6737403995976,902.135511690347,828.1177916628026,808.7481794526295
2021-11-26,969.4657865900396,616.295930223048,914.4039501737408,612.632918070483,1017.5821356422629,902.0804354343868,292.58539131442785,144.16966110102632,1058.087126025863,1505.3596653730967,977.2480555057358,1468.3496424411594,1120.415142826727,544.1891824071381,408.72298464202055,899.1513380774326,481.4927578358794,565.835981719423,873.9343173590523,397.9519632813922,997.7953184439439,221.69765407938937,1660.8933233254143,904.8716685536081,834.8054957805105,1649.4361176453642,1159.2216186364258,925.284815375894,824.2355825853966,809.05836367451
2021-11-29,970.1471907080706,629.8381807482035,924.1318199743357,616.5118100706698,1071.5859917227656,909.5821155643308,295.5079781707767,139.12646131025122,1053.8023359029364,1474.2076183313459,982.0377023428292,1466.8747257349025,1094.6901439543246,553.7114474140242,405.00413990979536,898.2014308585505,491.39566265991243,567.2453913949407,886.1724754502769,392.8011950112882,994.3101917242324,221.68789839190813,1634.7216915949198,888.9175957401164,799.1444292306529,1619.6042785087568,1150.5480355772984,929.1358427488432,794.1313773260589,783.9202209102357
2021-11-30,979.1127868953197,629.6050339330284,921.3906928109649,622.4695927252507,1083.410833478009,914.7403705124872,295.21392746520746,140.20259449334122,1055.6596172094291,1472.8150727576524,983.6317963758003,1459.0384021011796,1120.0068851886704,554.036978300613,399.88272888413275,913.6148198881757,480.5687752138851,565.8308429318673,905.2686617653584,393.21931804512496,1021.9116341689332,221.70764123492052,1621.8490650875708,875.6159353295626,803.7184815098851,1612.5937909934482,1144.4028595464247,938.9384650881046,766.9030053696879,803.6677630600118
2021-12-01,1000.0270226553622,627.6831356058614,944.3592147916427,625.1747492870468,1087.890998481504,938.5985519072846,288.63490528778726,139.18227083723784,1066.2959966306607,1470.9713269892504,968.6992347759691,1472.3218241182535,1111.9138283149684,565.963050686902,415.2531382059858,912.140320981984,482.5863372119922,584.9790313861968,911.383239827443,396.1978454103527,1015.2599143092077,226.53271356144262,1640.1375491922374,851.9254238205156,791.2758789166504,1639.724106014775,1195.6205032458408,946.7485196914338,775.5747701029524,801.6473840988781
2021-12-02,987.855298802437,639.027377667522,966.5912511578593,629.3172656241724,1098.610272561309,893.4258296527743,287.87444607008905,139.80102067514483,1078.480224377753,1494.2117540494942,962.4062714055477,1451.076271730061,1119.0701225486232,570.6891563440339,414.51921120033603,895.2417572297594,482.14497393679994,591.0302648506174,911.0252106156669,410.4645554268565,994.408942694511,230.97891806727043,1652.1759704868355,843.6799668279994,823.99939026001,1658.5765794455326,1196.5043573228807,973.3391211587774,766.5188774260721,785.843217756622
2021-12-03,979.468432126199,647.6200321862901,989.715498989414,650.965243063343,1129.352960408854,851.1323039925842,291.0009907407589,139.80690636240035,1097.8595125977602,1471.650267537758,979.4379602405718,1441.6803636644804,1078.6536574910392,571.0706105162529,414.40225708380746,916.6347059592762,482.28589038455334,569.5210437755632,886.446833520096,406.21701584102107,1007.3006195676412,238.38842814291868,1682.0882300129986,866.1488859533108,820.9115150546553,1629.5286503177704,1234.5775245631562,963.6290892612632,760.8020781862945,797.7836730242889
2021-12-06,947.1629704036593,627.4610174102776,955.7883777078754,665.1763761315171,1127.9213893337997,843.0315982933287,290.37227222856404,137.13267972142967,1076.025832507485,1512.5060526372833,982.7642550986991,1445.7591964340716,1100.7071853226123,571.1473271260321,416.91865018882254,882.5545769257097,473.28978052133436,555.3412358980046,892.4414632496812,412.672824926466,1012.9093039785758,230.11048421308274,1714.3045845418505,851.8412559083799,809.5773500629109,1654.836954321412,1253.145996829663,978.1272284907069,762.2147599012737,763.3229095792086
2021-12-07,932.9210665857747,646.2414320189685,960.1223818939486,667.978572517157,1115.0651315929397,861.8699855508969,295.13882266714444,137.0634159193724,1065.073557321266,1572.610531274912,993.944728888483,1431.89577700697,1114.0869025730278,560.473284650644,438.7799503089822,877.1216582193146,456.1892929465778,556.1765580712691,911.1530759519428,415.3631218084232,1013.255086530227,234.36807667696112,1665.5341805724572,839.7172844211143,823.6094566876458,1615.7426618489574,1251.01902633818,999.5954876611521,735.7168820304918,757.0747417668221
2021-12-08,964.2915026612042,664.3373728522009,975.0799095759131,680.8212699068911,1134.3397734223802,835.2270326175632,292.94191811133896,133.7379797449407,1055.0218469779572,1572.0084093064834,1019.6381314269574,1451.6297410585707,1084.5705248134598,566.3797283386211,457.98764063895806,876.7416887068084,449.4795121059377,546.0558360651646,891.4590088224841,426.2954598238143,1023.3293624567416,237.28164707179488,1708.481001319177,843.3099635406653,831.9775382180966,1589.3174596566123,1235.3215484200794,1024.2920129787299,730.0120533367004,771.1307586029169
2021-12-09,958.2309866665582,656.2914141678384,982.91055328193,667.0343137106771,1130.8245777445609,785.3200067448696,291.1456520099632,137.51199159764195,1036.370914076833,1611.9283184647597,1028.9155547837377,1506.4742434501086,1090.6230535205532,566.1508572974639,469.92996705282263,877.3713410628982,441.60950059154396,513.8563603011531,887.7316988563219,431.37885174741797,1009.5821674447897,233.17357853718403,1726.615155954096,837.3933609847119,847.2182785809586,1586.2832200393968,1255.066674102774,978.4166187706114,728.6889929446425,764.6883952310873
2021-12-10,952.5228639645338,661.7491799473507,995.8180624398584,672.609747369525,1107.079628900892,794.6053070504596,296.10164974505636,133.8377527409003,999.5089848511418,1578.5131388618274,989.802587984886,1484.3502189743851,1091.162767087,560.6932540681223,496.93799436541207,880.8895309348792,444.9058776409162,527.9313619829625,895.6391353507935,422.85065208588964,997.870618916657,234.44012107172912,1740.3595529486897,875.0451529238187,879.9280858404235,1569.359759348693,1235.835773513135,967.0811832433255,754.6964149934196,754.0145388977388
2021-12-13,958.9574803863301,668.5523610321666,997.3785293454141,697.2179330046341,1079.5202890415626,798.7953756343869,297.5339083294639,133.3672186282726,934.8511695883645,1613.0895707162301,995.5552754143615,1435.511377098201,1081.7753864347665,573.3252443853215,487.74884834872313,891.9964876779723,448.3718111382643,535.7471114513099,923.0880709067682,408.44796960552793,1012.7891876866322,239.46239931626803,1755.7623665458505,872.5507848308976,869.9812497353015,1597.9176967117,1226.7767748584433,947.7556011091132,741.1074773693249,748.0404093641939
2021-12-14,928.4199146525223,672.3052632085938,982.9208452214604,694.4563100081236,1112.9702302490302,781.6978251080583,295.2028992690995,130.64046826066124,957.5765173715971,1647.5218195906048,983.6462155925963,1378.6151659609077,1019.4017900804986,559.218966311464,494.3420811102644,891.7216200477209,451.35431075035336,541.5436473980135,902.0680787621003,411.15403297827334,993.6193517585463,235.58713657613765,1678.0772786395983,878.7497057664635,900.239821092922,1607.7090487092826,1243.4325264629583,950.9701660597553,753.0968114865753,718.2694593322167
2021-12-15,946.3455063788863,665.1747242878554,949.9517656380725,682.9611979259968,1116.3457480202337,766.6026209892732,301.4246273143616,132.18312623183851,928.2001189472064,1676.631463497657,1019.6536203069933,1375.0178587901132,1006.3467341670931,554.7172995396973,495.28946725264353,885.514198143237,438.9264442682783,535.1824261131088,916.7438692374429,406.9729994111019,1026.1088350855528,237.7666117389614,1671.7031695645062,895.6879364878497,934.4029867014273,1665.1223059551894,1237.9468846743287,913.0068622735198,753.3710200953018,728.8348932431628
2021-12-16,970.6932133180286,656.505856405701,938.0665499725962,674.3273542350122,1103.6290654736151,752.0411004944723,297.3931590232608,131.35980678658538,957.6520781495914,1676.7802447936733,1028.2038116941485,1357.3306028388147,1012.8362847780043,566.3410538396992,477.96337263308,878.6498807883331,429.2739393168341,539.9742009215804,910.5505876882737,399.15656409979744,1051.7486102366986,242.00529460575405,1640.0553077327356,912.6088764783856,920.4149561751843,1657.5564775664252,1228.663452947046,876.0187102772865,736.5619553679402,727.3351544947537
2021-12-17,978.406269089209,656.4329308030456,988.6866823848155,659.9016979135432,1098.8981407221809,754.0044589706023,293.1883233394533,130.0497115077785,972.1970796483928,1578.3784316340455,1016.3293265245595,1363.5162434643453,1002.1292895622813,570.1414621586626,482.5814253988549,868.2551750094249,424.15121863670845,532.5834625373083,898.6472771562536,389.19698750001874,1028.102857454111,236.9182486284172,1604.2819776708836,917.2319263830058,908.4193024012046,1654.1683608168491,1221.5877261770477,914.3899940806501,727.5325720398816,723.6646633108863
2021-12-20,1011.1114747496083,672.0918629183709,979.479020056062,649.8083442800817,1117.083689965576,744.8611705349227,276.7143716109754,132.3209036882205,964.6977773183536,1558.7520173560063,1028.2511120095112,1367.6776315547938,998.0867994843715,569.8237915637403,478.037183123006,882.2782484172471,424.5172018638185,534.9785681278429,882.5074235100708,390.6056898694635,1058.8597808677212,236.33881438668882,1589.2698256202711,914.642993653434,909.6406271232422,1694.8735604890344,1205.2990020190289,926.0519299998383,740.4282958503276,720.0656094994937
2021-12-21,984.6844228634623,679.66768447522,941.4871792929089,645.2530825360508,1110.9753531157005,752.5192955832803,273.7592361833827,132.45171769943286,976.9768771173746,1539.8625610577224,1030.5295293930405,1324.3710262144978,1028.36389800688,572.9122768934409,492.88980644303496,871.2227994281261,421.84183039524197,525.3427136350839,871.2900033938795,402.5403162656473,1062.5063622266605,237.85596009851463,1616.142857465116,952.0341212459734,906.3717916524316,1692.469524606971,1216.61590754919,928.6635676360797,752.230656049167,720.5564033165541
2021-12-22,1021.387861157278,674.9016598505641,955.6593737654975,627.3722547323446,1079.214351348232,709.8570703910723,281.0342054459004,133.87330727259445,985.6745749028843,1510.3509429963622,995.5336263642976,1276.8291834307759,1027.1811147566998,575.197213429049,489.19291735953624,886.3258144691978,424.6313784544549,541.4842725059106,880.335848465769,399.4111904863629,1092.3582755097673,234.16381001024214,1626.0722219030245,950.5154311735903,937.71512853993,1743.717679443772,1217.9844964810532,935.7896238350104,744.7041421083053,730.2613955099625
2021-12-23,1006.8690083236648,685.5880353289266,972.3922050385855,627.8191738219401,1086.6790795666427,697.9761661244538,269.4989165578823,131.2993896228241,964.3490251962543,1514.6476801174083,1013.1159604015096,1284.8970390565707,984.5161306398394,557.9796909077032,484.9673475113707,887.0171323361485,433.0855371105897,524.6956971689605,876.6776784105881,404.28616631566445,1095.71021870792,230.1401582805975,1640.9499587838322,942.4989721449408,921.8879092974163,1763.276200755337,1185.4357593777208,938.9028260442825,750.1214881286926,729.7931001831395
2021-12-24,981.4975256757035,646.8037357664884,997.8168459674008,639.3996396875714,1113.3754770824135,682.5361800611846,264.47588719567744,127.66287723328358,964.4458887783458,1502.5618989732004,1005.3040275952459,1288.8912400468848,981.2701738557945,554.3052620074204,500.0311008908848,878.1247003092038,424.60317741729125,537.8370559085326,889.5514703828503,403.6209833687394,1092.2656372232557,229.61063062295693,1626.9581430655337,930.7017315812395,926.7676248005448,1681.0092634794785,1174.3527215532836,958.0066941745672,734.8637965726948,710.2107582668364
2021-12-27,977.2301322351809,661.9229761912167,1007.6149784075309,628.0470200532443,1139.2383948651445,679.309958784996,266.9041384677313,127.9876719221041,945.9316376169918,1478.382311986617,1034.269215034308,1278.4301347839246,983.6133310362205,572.4479132971417,499.5765328334786,889.3367232092148,416.6098485223222,538.4707982182777,869.9484451902597,393.3739984272479,1086.553892393142,233.3837748938194,1639.8533410442076,898.9312376566878,912.9497705921315,1721.2718026765626,1166.201741393662,946.2721814584548,732.5628196652841,718.6695973916752
2021-12-28,1014.2086314615342,639.1566149382999,1025.0588394337137,647.3818736784258,1126.9498874046208,672.2716587556241,255.02761547790487,127.22269893606058,958.6852177181352,1447.6674366894438,1032.1090241314712,1236.5706608998978,967.770179500224,565.1283179596678,511.3952915736439,876.7534281045198,417.90433852776835,533.414912863899,882.423455488138,399.31246155234663,1033.7562386791756,236.48186982829128,1633.9810388456228,914.0623314524863,915.2954698593102,1753.3813299370324,1157.944003905677,950.1824587022608,726.5617657775149,726.1232028127458
2021-12-29,1014.2199471718304,634.7791470798296,1063.1954797804306,654.2543772145194,1156.0065470054385,683.267922645894,252.52478153147067,128.86752221036937,945.3552567273751,1427.5300066718112,1062.232023601928,1248.7234612710527,982.3786431797803,561.7567509527389,515.9401580805054,888.2947303851627,417.38588108706364,535.4099158075314,890.4322143788299,390.7297030421208,1053.3377106711748,232.50229271838504,1665.6516302216125,871.5023389157898,954.8673175431311,1787.4436590712987,1172.2814758976394,954.8843656763468,740.3922651908514,729.3984105380595
2021-12-30,995.7085739376938,620.8181967242267,1047.769077031211,668.0013161497421,1161.3923808992213,658.1327263455266,258.3877161296711,128.71311713328777,943.9064140300931,1460.120494221971,1071.6837248433521,1280.9879667105786,954.0423443561845,555.8962712482178,520.6638116826986,892.4293181267155,423.75822454125006,543.4769156694722,863.9365767248199,391.05499826233006,1038.8627315086214,235.62790420600635,1689.492419954522,871.7511904666784,990.0645146448793,1719.8433128278657,1156.287019956877,935.2737534703028,747.5421234078127,745.3757559071237
2021-12-31,970.319150875355,604.99128762113,1028.4094330124822,659.479829720562,1190.6861192266622,658.9947680229255,269.04892663479797,129.29252010334218,941.6448346691307,1441.4010178305439,1092.9914415505698,1288.6222051148086,951.7957444727451,555.1512009930293,518.3307444994705,882.1427371405977,423.99194126897663,558.5502124549398,890.3079510582687,388.54035495570605,1059.2207832674915,231.7827406176777,1695.5684301659571,868.5281409067484,997.9558211575356,1697.7264731257167,1219.278650540346,959.5344377470489,737.7333655531844,746.1267767873818
2022-01-03,968.6673085703687,619.2790859922031,1006.3071343351927,671.0144646772065,1204.824017342441,666.6171815639976,270.7183567444949,125.14641274362666,944.3111773602413,1427.1329147262106,1082.6775482494802,1267.2961805241107,924.1221137569847,548.8988346707038,523.7442949349988,891.8222214943946,438.92087754665675,562.2717545819221,896.7164754683979,395.63570356627,1095.1062959823478,224.41126234115012,1669.0737067564348,907.7850082452031,1010.9246498616071,1678.4163680992388,1253.5539288112454,951.3654079213828,729.5224915059808,763.0097766796191
2022-01-04,930.4056943693557,613.7340461772823,1001.3607405693625,656.6288016303444,1168.6408185350526,691.6372900630022,265.8104115120685,129.92309348242964,976.0882887526461,1414.6684039225686,1090.7544565901999,1268.9323147815683,919.0267314331109,554.4618310709806,522.5764309257725,901.9281676511855,425.1574181580188,552.4803982705614,910.8026489732832,387.4211115999868,1082.8946118238612,222.85320380130366,1678.8541416750365,874.8932117332985,1020.8618405927857,1650.852697229051,1288.6719014770997,971.1047497230675,729.3904486278507,784.7892959350775
2022-01-05,906.5837201751672,618.2327643827678,1030.4687435828873,668.5826961435703,1209.9344832964027,685.2497987651941,260.81249137418007,129.54828618432148,971.7747480086136,1424.825539546555,1053.5327926971922,1234.7697616479834,932.4101475481074,556.8716709208754,514.3844867613009,923.168929660016,432.4719697427853,553.3160814885489,932.2272000816556,390.6047051280592,1069.5399738383408,227.94749152739652,1687.6665378366847,859.4757860409281,1015.0632381043993,1709.026188510766,1262.5453979445906,973.7250375106162,727.329383287874,794.2430700423452
2022-01-06,934.9247539093246,617.8999007047826,1041.7640900290671,671.1479054040815,1211.6715584345916,689.9706025515042,261.67269254075313,131.40752942823434,995.8344747375198,1438.3969882355839,1051.2774549530402,1261.3904275218356,929.768071511334,565.7097546484738,513.5177045064712,941.3765352986824,434.3690183837012,573.6426262128429,950.6550043608547,384.2003706368155,1091.525300022099,231.02916177203852,1692.3695239879842,857.4801441392887,1054.3776186116718,1709.3075681257155,1211.7765129750746,1005.9277765699061,723.554201991746,782.6799453497977
2022-01-07,960.0417655960482,624.0423302605302,1052.3628302134516,678.8426325153439,1226.1339204883077,665.3543448344349,263.24777019285875,129.2627176248239,1005.7927596219993,1351.3838511056954,1020.4848751110455,1263.9597368952934,926.0480042363728,554.0454851648385,526.9495897961373,951.002562623073,422.3543620655339,589.3337951885871,948.6376684953389,380.4267145448476,1081.7551324230662,231.11431076994944,1676.9397488847053,854.4355865016483,1082.6254625811355,1708.7414132342888,1204.0436970069954,985.379104658877,718.7504572072658,780.945750147737
2022-01-10,957.9601618245273,625.2507494308796,1014.4923345287493,663.1532948312858,1193.6647998641145,633.7905175085016,273.1349813661862,130.11070665219322,1034.7274569465083,1379.5368312398884,997.5652513643249,1219.7677378906674,926.9327519541696,550.4958211997026,532.809366463102,929.9361259643197,405.0550712986127,600.2808292964988,962.7754079274882,352.92033964515025,1110.6865856043999,229.28062448157328,1655.6579754765876,845.3863516410973,1088.1332711926814,1728.2896990053036,1211.593674022329,964.3952831686765,738.8637828302913,800.6077155446515
